userid,timestamp,tweet_text,username,all_hashtags,followers_count,following_count,allnumberoftweetscount,retweets,likes
933305507372195840,2020-11-21 23:43:45,b'@realDonaldTrump Click The  Price : https://t.co/92aUDxVdLL  #businesscard #modern #corporate #identity #stationary  #tuesdayvibe #business #Python #MachineLearning #IoT #100DaysOfMLCode #javascript #Nodejs #Serverless #cybersecurity #CodeNewbie #DEVCommunity #Developer #coding #100DaysOfCode https://t.co/1lxKWO86hg',b'mahmud2040',"['businesscard', 'modern', 'corporate', 'identity', 'stationary', 'tuesdayvibe', 'business', 'Python', 'MachineLearning', 'IoT', '100DaysOfMLCode', 'javascript', 'Nodejs', 'Serverless', 'cybersecurity', 'CodeNewbie', 'DEVCommunity', 'Developer', 'coding', '100DaysOfCode']",780,3161,516,11,5
23660455,2020-11-21 23:43:24,b'They look stunningly real at first glance... do not get fooled!  https://t.co/NIyQCBoOTZ #ai #fakepeople #cgi https://t.co/eMaqnEFhTt https://t.co/ETtViPb25M',b'BrunoFonzi',"['ai', 'fakepeople', 'cgi']",3412,724,4113,4,11
933305507372195840,2020-11-21 23:43:14,b'Click The  Price : https://t.co/92aUDxVdLL  #businesscard #modern #corporate #identity #stationary  #tuesdayvibe #business #Python #MachineLearning #IoT #100DaysOfMLCode #javascript #Nodejs #Serverless #cybersecurity #CodeNewbie #DEVCommunity #Developer #coding #100DaysOfCode https://t.co/JdXphnZHSh https://t.co/1HrATHozO9',b'mahmud2040',"['businesscard', 'modern', 'corporate', 'identity', 'stationary', 'tuesdayvibe', 'business', 'Python', 'MachineLearning', 'IoT', '100DaysOfMLCode', 'javascript', 'Nodejs', 'Serverless', 'cybersecurity', 'CodeNewbie', 'DEVCommunity', 'Developer', 'coding', '100DaysOfCode']",780,3161,516,10,1
1295627800452280320,2020-11-21 23:43:07,"b'I recommend everyone to join the project. Great project, I hope the project is successful and who participates get what they want and also attract investors to join, because it is where the project goes well and succeed.#vaultswap #Blockchain #DEFI #staking #Cryptocurrency'",b'Mokammeltwit110',"['vaultswap', 'Blockchain', 'DEFI', 'staking', 'Cryptocurrency']",2566,3637,450,0,0
729754661213884416,2020-11-21 23:42:55,"b'New article: ""Puget Sound real estate market still surging despite pandemic"" has been published on Fintech Zoom - https://t.co/qHvHGCITzk @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,1
81400782,2020-11-21 23:42:53,b'What is a neuron?  #DataScience #ArtificialIntelligence #AI https://t.co/aXErLkqJOI',b'manu_msr',"['DataScience', 'ArtificialIntelligence', 'AI']",168,519,33016,0,0
4902207238,2020-11-21 23:42:48,b'#Microsoft Practice #IoT implementation for 9 industries in one book. #iiot #Books https://t.co/gXKfk204bs #pharmtech',b'software4iot',"['Microsoft', 'IoT', 'iiot', 'Books', 'pharmtech']",4474,4699,214230,1,0
3323214369,2020-11-21 23:42:18,"b'secretly tried to see, For the forenoon the softness of the earth.  What counsel better offer blood Who lives their realm of him be young, courteous, Fetters, universals, yet unguarded low and rebelling.  Liberty, inviting all the songs of the proud music, of the rest  #ai'",b'NeuralPoet',['ai'],218,64,39216,0,0
15867081,2020-11-21 23:42:01,b'Big banks take baby steps toward commercializing blockchain  #fintech #blockchain #banking by @Ryan_Browne_ via @CNBC https://t.co/TnOp8CbWRv',b'rzembo',"['fintech', 'blockchain', 'banking']",5340,5826,34613,0,2
3143167559,2020-11-21 23:41:26,b'Amazing!!! #AI https://t.co/TqAkvD9pIy',b'cholotrons',['AI'],27,29,853,0,0
729754661213884416,2020-11-21 23:40:56,"b'New article: ""Twitter to Give POTUS Handle to Biden on Inauguration Day"" has been published on Fintech Zoom - https://t.co/Dy9hkuZr8C @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
179239584,2020-11-21 23:40:10,b'Siemens is pushing on the Digital Twin; an acquisition shows a holistic and futuristic strategy on the Electrical Digital Twin role.  Link &gt;&gt;&gt; https://t.co/uug9pCwkMG @Siemens_Energy v @antgrasso @antgrasso_IT #DigitlTwin #IoT #IIoT https://t.co/p749UgYLhU',b'cyber_spanish',"['DigitlTwin', 'IoT', 'IIoT']",5738,5582,24805,3,2
3238803576,2020-11-21 23:39:55,"b'Block Ads, Trackers, and NSFW Sites on Your Network using Pi-hole and #RaspberryPi  #SmallBusiness #Cloud https://t.co/UkjiNtOEgB'",b'Build5Nines',"['RaspberryPi', 'SmallBusiness', 'Cloud']",7225,726,28742,1,0
108404527,2020-11-21 23:39:36,b'Senate Passes #IoT  #Cybersecurity Improvement Act 2020 . Awaits POTUS signature to become law. https://t.co/3W9ID4ycih Text :https://t.co/q0GiFt3pDT',b'Seanku',"['IoT', 'Cybersecurity']",742,459,10653,1,0
1282435513329176576,2020-11-21 23:38:52,b'Consideration to review the way capitalism should be is an important initiative. We need to do this job.  #Microsoft #Linux #Apple #research #AI #IoT #Economics',b'Capitalism_Econ',"['Microsoft', 'Linux', 'Apple', 'research', 'AI', 'IoT', 'Economics']",12,275,168,3,0
807129244719398914,2020-11-21 23:38:47,"b'We conduct research and information dissemination on science, economics, politics, and so on.  #Linux #Microsoft #Apple #research #AI #IoT'",b'AI_Lisp_HPC0101',"['Linux', 'Microsoft', 'Apple', 'research', 'AI', 'IoT']",325,3167,2683,3,0
3303940049,2020-11-21 23:38:33,"b""Top in #cloud #business &amp; #games @Health_IT: 'Learn how Microsoft Cloud for #Healthcare is transforming the healthcare journey to provide better insights, experiences, and care: https://t.co/LBU77ScVrx #MSCloudHealth ' https://t.co/ZiEybYuiIf, see more https://t.co/7R2A2qK4CC""",b'pticostarica',"['cloud', 'business', 'games', 'Healthcare', 'MSCloudHealth']",264,235,16543,1,0
705791049671774209,2020-11-21 23:38:32,"b""AI's impact on #Marketing, #Sales &amp; The #CustomerExperience    How has #AI impacted you?  #AISummit #ArtificialIntelligence #MachineLearning #Tech #Technology #Innovation  #Ecommerce #DigitalMarketing #ContentMarketing #salesenablement #CX https://t.co/UzeoUrjL4u""",b'DanonLinkedIn',"['Marketing', 'Sales', 'CustomerExperience', 'AI', 'AISummit', 'ArtificialIntelligence', 'MachineLearning', 'Tech', 'Technology', 'Innovation', 'Ecommerce', 'DigitalMarketing', 'ContentMarketing', 'salesenablement', 'CX']",3612,4954,8478,1,1
1049585267772968960,2020-11-21 23:38:03,b'These Algorithms Could End the Scourge of Tuberculosis - The New York Times #AI #DigitalTransformation  CC:@MarcGuberti https://t.co/a70sMCnSuF',b'digital_trans4m',"['AI', 'DigitalTransformation']",4181,4651,64249,3,2
6021882,2020-11-21 23:38:02,"b'Are these images of real people? As much as I hugely appreciate the benefits of #AI , images like these will make it increasingly difficult for citizens to discriminate between fake and real #journalism   #Investigative #JournalismMatters #FakeNews  https://t.co/Pd64LXugqa'",b'jazzkat',"['AI', 'journalism', 'Investigative', 'JournalismMatters', 'FakeNews']",185,1093,5682,3,0
1970550942,2020-11-21 23:37:59,b'Cost Optimization vs. Cost Cutting https://t.co/xeytbHjA6K #Cloud #Tech #MyCloudIT #Azure',b'MyCloudIT_DaaS',"['Cloud', 'Tech', 'MyCloudIT', 'Azure']",4028,2277,7172,1,0
475308891,2020-11-21 23:37:58,b'Designed to Deceive: Do These People Look Real to You? https://t.co/m3chiReixt #AI #GAN',b'iChinadian',"['AI', 'GAN']",1369,651,121905,2,1
1025494047564226560,2020-11-21 23:37:50,b'\xf0\x9f\x94\x84 Prices update in $EUR (1 hour):  $EOS   - 2.72 \xe2\x82\xac    (+2.89 %) $IOT    - 0.27 \xe2\x82\xac    (+2.94 %) $ETC    - 5.44 \xe2\x82\xac    (+1.45 %) $NEO   - 14.92 \xe2\x82\xac   (0.0 %)   $DASH  - 78.63 \xe2\x82\xac   (+3.31 %)  #EUR #Euro #EOS #IOT #ETC #NEO #DASH #Trading #Altcoins',b'cryptosEUR',"['EUR', 'Euro', 'EOS', 'IOT', 'ETC', 'NEO', 'DASH', 'Trading', 'Altcoins']",3075,2,37392,0,0
933305507372195840,2020-11-21 23:37:37,b'Click The  Price : https://t.co/92aUDxVdLL  #businesscard #modern #corporate #identity #stationary  #tuesdayvibe #business #Python #MachineLearning #IoT #100DaysOfMLCode #javascript #Nodejs #Serverless #cybersecurity #CodeNewbie #DEVCommunity #Developer #coding #100DaysOfCode https://t.co/1g1FnjveMr',b'mahmud2040',"['businesscard', 'modern', 'corporate', 'identity', 'stationary', 'tuesdayvibe', 'business', 'Python', 'MachineLearning', 'IoT', '100DaysOfMLCode', 'javascript', 'Nodejs', 'Serverless', 'cybersecurity', 'CodeNewbie', 'DEVCommunity', 'Developer', 'coding', '100DaysOfCode']",780,3161,516,4,3
2358700519,2020-11-21 23:36:34,b'https://t.co/38O93b2Al0 MakerDAO\xe2\x80\x99s DAI Stablecoin Breaks $1B Market Cap https://t.co/CCZyqEtgJM #Blockchain #VirtualCurrency https://t.co/su2JrGMcEp',b'CoinLaw',"['Blockchain', 'VirtualCurrency']",202,135,5481,0,0
1269053070245167104,2020-11-21 23:36:28,"b'@CryptoDoper I think $AMB will be like $AAVE, get #blockchain adoption soon from $IBM #Bitcoin #Crypto'",b'BTCCBS',"['blockchain', 'Bitcoin', 'Crypto']",37,240,589,0,2
928247053641064450,2020-11-21 23:36:23,b'Good Good Good Good Good Good Good  Good  morning\xe2\x80\xa6\xe2\x98\x80\xef\xb8\x8f  #XRP #\xe3\x83\xaa\xe3\x83\x83\xe3\x83\x97\xe3\x83\xab #ripple #\xe3\x83\x86\xe3\x82\xaf\xe3\x83\x8e\xe3\x83\xad\xe3\x82\xb8\xe3\x83\xbc #\xe6\x9a\x97\xe5\x8f\xb7\xe8\xb3\x87\xe7\x94\xa3 #IYRK #Ai',b'nano_umacaccyan',"['XRP', 'リップル', 'ripple', 'テクノロジー', '暗号資産', 'IYRK', 'Ai']",2104,2127,10011,2,17
922142306932875269,2020-11-21 23:36:23,b'Looking to trade #bitcoin #cryptocurrency #crypto #blockchain #forex #btc #money #bitcoinmining #ethereum #trading #investment #forextrader #business #bitcoins #binaryoptions #bitcoinnews #investing #invest #entrepreneur #trader  #bhfyp Check this out!  https://t.co/1TMHaLZsjQ',b'colonriveraMD',"['bitcoin', 'cryptocurrency', 'crypto', 'blockchain', 'forex', 'btc', 'money', 'bitcoinmining', 'ethereum', 'trading', 'investment', 'forextrader', 'business', 'bitcoins', 'binaryoptions', 'bitcoinnews', 'investing', 'invest', 'entrepreneur', 'trader', 'bhfyp']",3830,2546,5897,0,4
968709591746924544,2020-11-21 23:36:12,"b'Today, if you click the Cortana button on a Windows 10 PC, you still get the \xe2\x80\x9cAsk Cortana\xe2\x80\x9d prompt, and you can click the microphone button to start talking.  Read the full article: Cortana\xe2\x80\x99s Promotion Is Tied To Microsoft 365 \xe2\x96\xb8 https://t.co/Jchyc3G3Eu  #cortana #AI https://t.co/PlIbjlXhHX'",b'ingeniousnewsrm',"['cortana', 'AI']",48,131,2120,2,1
1287243187531128837,2020-11-21 23:36:07,b'#PipeFlare utilises a new CAPTCHA which is way less infuriating than the old one. Now includes #DOGE alongside #ZEC and #DASH and their own #FLR token  #Crypto  #Cryptocurrency #Cryptocurrencies #CryptocurrencyNews #Blockchain #Defi #Bitcoin  https://t.co/z16M0jOYy8',b'SoulDoubt42',"['PipeFlare', 'DOGE', 'ZEC', 'DASH', 'FLR', 'Crypto', 'Cryptocurrency', 'Cryptocurrencies', 'CryptocurrencyNews', 'Blockchain', 'Defi', 'Bitcoin']",125,325,1530,0,2
3875594838,2020-11-21 23:36:03,b'#Blockchain #Cryptocurrencies The Long Arm of Justice: How Far Can the DoJ Really Go in Prosecuting Foreign Actors? https://t.co/uK5vI4jl3Z  | https://t.co/J9hSy042aL   | https://t.co/vqHPEDfpdM https://t.co/TGdWwLLxVW',b'eBargainsToday',"['Blockchain', 'Cryptocurrencies']",6754,16162,158251,2,0
1332215028,2020-11-21 23:35:53,b'Download it at https://t.co/ufLs9c6Uno #software #SaaS #IoT #sales #salesmanagement https://t.co/iaFQe7dZmT',b'agnimbus',"['software', 'SaaS', 'IoT', 'sales', 'salesmanagement']",1205,2653,4692,1,1
4277617239,2020-11-21 23:35:51,b'Data Analytics with Excel PivotTables ($59.99 to Free) #JavaScript #Serverless #BigData #DeepLearning #ML #MachineLearning #Linux #CloudComputing #programming #ArtificialIntelligence #blockchain #IoT #DataScience #Python #100DaysOfCode #AI https://t.co/VnxqxTo6x5  #Javascript',b'javascriptflx',"['JavaScript', 'Serverless', 'BigData', 'DeepLearning', 'ML', 'MachineLearning', 'Linux', 'CloudComputing', 'programming', 'ArtificialIntelligence', 'blockchain', 'IoT', 'DataScience', 'Python', '100DaysOfCode', 'AI', 'Javascript']",37641,5110,335114,4,2
3494409328,2020-11-21 23:35:47,b'Sponsoring our favorite artist #Blockchain via https://t.co/KDUhFaFE1M https://t.co/jOgoLR1Scr',b'cornichecorp',['Blockchain'],1872,1781,44962,0,0
227164942,2020-11-21 23:35:32,b'Can you see it ? #future #ElonMusk #fastcar #ArtificialIntelligence #automation #technology #DigitalTransformation #5G #AI #DataScience #MachineLearning https://t.co/RYj7LumFMn https://t.co/c4XKy3y4oO',b'D1noquams',"['future', 'ElonMusk', 'fastcar', 'ArtificialIntelligence', 'automation', 'technology', 'DigitalTransformation', '5G', 'AI', 'DataScience', 'MachineLearning']",20,316,583,4,3
1285226519288147968,2020-11-21 23:35:31,b'@davidgokhshtein Invest on $PLOT @TryPlotX  \xf0\x9f\x92\x8eLive product with 250+ users &amp; clear token utilization \xf0\x9f\x92\x8e115%+ APY on Yield Farming \xf0\x9f\x92\x8eListed on @BitMax_Official &amp; @UniswapProtocol  \xf0\x9f\x92\x8eGot 88% Process Quality score of PlotX according to  @DefiSafety  #Prediction #DeFi #blockchain  $SAND $UTK $BTC https://t.co/8pJwiBQbEV',b'Jessacrypto',"['Prediction', 'DeFi', 'blockchain']",213,369,509,1,4
201980592,2020-11-21 23:35:27,"b""And Now This:  NMIMS' Centre of Excellence in Analytics &amp; Data Science Opens Admissions for MBA (Business Analytics) - PR Newswire India  #tech #technology #datascience #neuralnetworks #ai #ml #agi  Read More Here: https://t.co/wkvNMqGd1T""",b'iamChuckRussell',"['tech', 'technology', 'datascience', 'neuralnetworks', 'ai', 'ml', 'agi']",21454,19698,117056,3,2
1265097730642321414,2020-11-21 23:35:18,b'$MATIC / BTC Volume increase detected!  Spike: 4.10 BTC 24h Vol: 142.50 BTC  Get ALL the alerts here: https://t.co/2NPcHHX7r0  #crypto #bitcoin #binance #altcoins #hodl #defi #trading #freedom #blockchain $btc $xrpup $zen $xrp $eosup $tct $trxup $xtzup $bts $near https://t.co/ke61Fd20iM',b'VolumeMonitor',"['crypto', 'bitcoin', 'binance', 'altcoins', 'hodl', 'defi', 'trading', 'freedom', 'blockchain']",6346,21,6785,0,0
729754661213884416,2020-11-21 23:35:17,"b'New article: ""Movies - People Love These 5 Christmas Movies On Netflix Right Now"" has been published on Fintech Zoom - https://t.co/Oma6JtDDg6 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/t6j2YbKgw5'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
37983966,2020-11-21 23:35:01,b'XRP Soars 30% As Investors Gain Confidence  #blockchain #dlike #cryptocurrency https://t.co/3Q4t81QIfE',b'tron_age',"['blockchain', 'dlike', 'cryptocurrency']",6883,2498,103315,0,2
729754661213884416,2020-11-21 23:34:51,"b'New article: ""Movies - Movies \xe2\x80\x94 Nov. 21, 2020"" has been published on Fintech Zoom - https://t.co/mQwJyFFeGZ @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
61498632,2020-11-21 23:34:49,"b""Congrats @ehcanadatravel you are ranked #136 on this week's #Cloud Global Power 100 Influencer List. https://t.co/28qHtRDCNl via @risedotglobal https://t.co/0kFShsaFDl""",b'imoyse',['Cloud'],39470,2317,82251,2,0
1318972588379484160,2020-11-21 23:34:47,b'TinyMeanDwarf by OllieTheOriginal. #AI #GenerativeArt #Psycedelic #CommentToArt https://t.co/boaBqIcOrh',b'art_comment',"['AI', 'GenerativeArt', 'Psycedelic', 'CommentToArt']",5,7,326,1,0
1001794372323692544,2020-11-21 23:34:21,"b""BREAKING NEWS: Greystone Capital's leaked document revealed they're about to invest heavy into privacy coins!  Document preview here: https://t.co/W8kbB0onKk  #blockchain #cryptocurrency #privacy #bitcoin #bullmarket #altseason""",b'Privacy_anycost',"['blockchain', 'cryptocurrency', 'privacy', 'bitcoin', 'bullmarket', 'altseason']",13,42,45,1,6
304757606,2020-11-21 23:34:17,b'\xe2\x80\x9cI Am Tomorrow\xe2\x80\x9d Speaks With \xe2\x80\x98Recovery Canada\xe2\x80\x99 About His Astonishing Life Story On His Mental Health &amp; Recovery \xf0\x9f\x96\xa4 #AlcoholAwarenessWeek #blessed #Ethereum #100DaysOfCode #AI #trending #BetterDaysAhead #grateful #blockchain #javascript #MentalHealthAwareness #November #interview https://t.co/G5wRL7XG7o',b'IxAmxTomorrow',"['AlcoholAwarenessWeek', 'blessed', 'Ethereum', '100DaysOfCode', 'AI', 'trending', 'BetterDaysAhead', 'grateful', 'blockchain', 'javascript', 'MentalHealthAwareness', 'November', 'interview']",3813,2083,9445,12,8
781471603662196736,2020-11-21 23:33:58,"b""Our featured article for today! Please don't forget to subscribe to our daily newsletter at https://t.co/hodK8mkUTd to receive our daily curated #crypto and #blockchain #news.  #bitcoin #btc #ethereum #eth #ripple #xrp #cardano #ada #litecoin #ltc #eos #xlm #trx #dash #iota #xmr""",b'fintechnewshub',"['crypto', 'blockchain', 'news', 'bitcoin', 'btc', 'ethereum', 'eth', 'ripple', 'xrp', 'cardano', 'ada', 'litecoin', 'ltc', 'eos', 'xlm', 'trx', 'dash', 'iota', 'xmr']",338,123,1985,1,1
90956043,2020-11-21 23:33:53,"b'When it comes to great Microsoft Azure Support, you can be sure we have your back. Engage with us today! Cendien.   https://t.co/dWRFQ3AtSv.  #microsoftazuresupport, #services, #healthcare, #office365, #tableau, #informatica, #cloud, #microsoftoffice, https://t.co/DSq3fHwh1d'",b'cendien',"['microsoftazuresupport', 'services', 'healthcare', 'office365', 'tableau', 'informatica', 'cloud', 'microsoftoffice']",60,10,1911,1,0
1198608610911240192,2020-11-21 23:33:52,"b'#TikTok  guy in 2021: ""Hey man love your car , what do you do for living ? ""   #CT : i buy shitcoins before they pull 10 000x   #cryptocurrencies #blockchain https://t.co/WPJlWSbJql'",b'DScamron',"['TikTok', 'CT', 'cryptocurrencies', 'blockchain']",1775,1634,23255,1,10
2192666827,2020-11-21 23:33:36,b'\xe2\x80\x9cNone has yet mastered common sense.\xe2\x80\x9d    This #longread on #robotics made my head explode. In an utterly fantastic way.   The #robot revolution has arrived https://t.co/fqeqNIIGDm via @NatGeoMag  #automation #AI  cc: @jamesvgingerich @Hana_ElSayyed @Ronald_vanLoon @SpirosMargaris',b'ChrisGGarrod',"['longread', 'robotics', 'robot', 'automation', 'AI']",5624,1814,10565,3,2
714480767120838656,2020-11-21 23:33:02,b'Cavli Wireless Supports IoT Applications With LTE-M Connectivity From Orange Business Services - IoT Business News https://t.co/qOwIBlsVHJ #IoT #IIoT #IoTPL #IntrernetOfThings #Sensores #Tech #Technology #Tecnologia #CiudadInteligente #5G  #InternetDeLasCosas #Industria40 https://t.co/tNkjF5Kl5i',b'CioAmaro',"['IoT', 'IIoT', 'IoTPL', 'IntrernetOfThings', 'Sensores', 'Tech', 'Technology', 'Tecnologia', 'CiudadInteligente', '5G', 'InternetDeLasCosas', 'Industria40']",10097,6912,52721,1,0
1139531075703590917,2020-11-21 23:32:31,b'SAS Interview Questions and Answers  https://t.co/M0fazTPFBh  #SASSA #DeepLearning #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Coding #100DaysofCode #100DaysOfMLCode #udemy https://t.co/ERSuVUP6ho',b'BlackfreeNiken',"['SASSA', 'DeepLearning', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'CloudComputing', 'Serverless', 'Linux', 'Coding', '100DaysofCode', '100DaysOfMLCode', 'udemy']",233,164,1416,7,2
810508178232373248,2020-11-21 23:31:57,b'Thriving Innovation by Strategic Integration of Hyperautomation in Workforce https://t.co/LbfZ6GCWwU #ai #ml #dl',b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,1,0
810508178232373248,2020-11-21 23:31:56,b'Texas A&amp;M develops COVID-19 breathalyzer prototype | WOAI https://t.co/mzac9FAkNC #ai #ml #dl',b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,1,0
810508178232373248,2020-11-21 23:31:56,"b'Artificial Intelligence Market\xc2\xa0Analysis By Recent Trends, Developments In Top Manufacturing Techno... https://t.co/fKQkJFTY7V #ai #ml #dl'",b'AINewsFeed',"['ai', 'ml', 'dl']",6488,3968,126471,2,0
14579848,2020-11-21 23:31:47,b'@mashable Now #ai is going after all the jobs I never wanted to do',b'cbrophy78',['ai'],338,842,6003,0,0
729754661213884416,2020-11-21 23:31:43,"b'New article: ""Movies - When and where to watch your favorite holiday movies in 2020"" has been published on Fintech Zoom - https://t.co/jrF7uiC4JC @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
1179200465550086144,2020-11-21 23:31:38,"b'I have this grand idea on integrating technology into local agriculture production, anyone know where you can pitch ideas for investors. #blockchain #ArtificialIntelligence #automation @_100DaysOfCode #AI'",b'11_chappi',"['blockchain', 'ArtificialIntelligence', 'automation', 'AI']",3346,4553,16405,1,0
1266789719213367296,2020-11-21 23:31:28,"b'5 TMC MPs could resign any time by writing a letter to the Minister of the Environment and Climate Change, and by contacting him personally using the contact details provided on the website.#ai #aigenerated #technology #bot #aibot #faketext'",b'NewsPhony',"['ai', 'aigenerated', 'technology', 'bot', 'aibot', 'faketext']",44,42,2070,3,1
2512986374,2020-11-21 23:31:17,b'Dancing AI based on Human Pose Estimation!  #ArtificialIntelligence #DataScience #Python #opencv #ai #deeplearning https://t.co/fEsM2p5Eqx',b'f072c85cfb454c8',"['ArtificialIntelligence', 'DataScience', 'Python', 'opencv', 'ai', 'deeplearning']",51,16,9,2,0
729754661213884416,2020-11-21 23:31:17,"b'New article: ""Insider Buying: The GCP Applied Technologies Inc. (NYSE:GCP) Independent Director Just Bought 294% More Shares"" has been published on Fintech Zoom - https://t.co/b2IkuaU0qk @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
17227769,2020-11-21 23:31:15,b'Basics of #Machinelearning with @TensorFlow hands-on example to get you started building #ML models-\xe2\x80\x9cHello World\xe2\x80\x9d of machine learning!  Kudos to @lmoroney for designing this brilliant course https://t.co/Gs2UYMXvUB  #DeepLearning #BigData #BigDataAnalytics #AI #IoT #CyberSecurity',b'w3hidayath',"['Machinelearning', 'ML', 'DeepLearning', 'BigData', 'BigDataAnalytics', 'AI', 'IoT', 'CyberSecurity']",818,143,3036,24,27
